Question,A,B,C,D,Correct Answer,Feedback / Explanation
What is a tax levy?,The total of the assessed values of all real properties within a taxing jurisdiction,The sum of all the taxes a local taxing jurisdiction collects in a tax year,The action a taxing jurisdiction takes to impose a tax,The number of dollars per thousand  of assessed value a property owner must pay in property taxes,c,"Taxing entities generate the annual revenues they require by levying taxes on the tax base. The tax rate, or millage rate, determines how much of a tax levy the tax base will receive. The tax rate for each taxing entity is calculated by dividing the amount of revenue required by the tax base. This rate is then applied to the taxable value of each individual real property to determine its tax levy"
"A school district's tax rate is 10 mills.  The school district's required revenue from taxes is $10,000,000.  What is the tax base of the area?","$10,000,000 ","$100,000,000 ","$1,000,000,000 ","$100,000,000,000 ",c,"The mill rate = (tax requirement / the tax base). A mill is one one-thousandth of a dollar ($.001). To solve for the tax base, reconfigure this formula to be: Base = Tax Requirement / Mill Rate. Thus the Base = $10,000,000 / .010, or $1,000,000,000"
"A homeowner receives a tax bill that includes an amount for the library district, taxed at $1.00 per $1,000, and the fire protection district, taxed at $2.00 per $1,000.  How much does the taxpayer have to pay for these two items if the property's taxable value is $470,000?","$15,670 ","$1,570 ","$14,100 ","$1,410 ",d,"$470,000 x 0.003 = $1,410"
"A town is replacing a sidewalk that serves five homes.  The length of the sidewalk is 200 feet.   Mary's property has 38 feet of front footage.  If the cost of the project to be paid by a special assessment is $7,000, what will Mary's assessment be?","$1,400 ","$1,330 ",$184 ,"$1,840 ",b,"$7000 (total cost) / 200 (total length) x 38 (Mary's portion) = $1,330"
What is a tax deed?,A conveyance instrument for a property that is sold to enforce a tax lien,A document recorded in title records showing that property taxes have been paid,A notice to a homeowner that a tax lien has been entered against the property,A document that gives a municipal authority the power to collect an individual tax bill,a,A tax deed is a legal instrument for conveying title when a property is sold for non-payment of taxes. The application for a tax deed causes the taxing agency to institute a tax sale or tax foreclosure
The right of a property owner to redeem his or her property after a tax sale is called,a legal right of rescission,an equitable right to acquire title,a right of homestead exclusion,a statutory right of redemption,d,"If the taxpayer can redeem the property after the tax sale, this right is known as a statutory right of redemption. In this case, the taxpayer must pay the amount paid by the winning bidder at the tax sale, plus any charges, additional taxes, or interest that may have accumulated"
Property managers have a _______ relationship with the property owner,non-binding,partnership,fiduciary,subagency,c,"The management agreement creates an agency relationship between the manager and the principal. This is a fiduciary relationship and, in general, the agent is charged with producing the greatest possible net return on the owner's investment while safeguarding the value of the investment for the owner/investor"
One of the property manager’s fundamental responsibilities is,obtaining construction loans for the principal,financial reporting to the principal,finding a buyer for the property,maintaining good standing in a managers’ professional association,b,"Financial reporting to the principal is a fundamental responsibility of the property manager. Reports may be required monthly, quarterly, and annually. Required reports typically include operating budget, cash flow, profit and loss, and budget comparison statements"
Effective gross income is defined as,the total of scheduled rents,the total of all rents and revenues generated by a property,potential gross income minus debt service and reserves,"revenue from all sources minus losses from uncollected rents, vacancies, and evictions",d,"The total of scheduled rents plus revenues from such sources as vending services, storage charges, late fees, utilities, and contracts is the potential gross income. Subtracting losses caused by uncollected rents, vacancies and evictions gives effective gross income"
The efficiency of marketing activities can be measured in terms of,cost per tenant prospect generated per lease,number of ads produced per marketing dollar,dollars expended per square foot of vacant space,percentage of reserves expended on marketing,a,"The efficiency of marketing activities can be judged in terms of how many prospects per completed lease they generate. The lower the cost per prospect per lease, the more effective and efficient the program"
"If a property’s vacancy rate is significantly lower than market rates, it may be a sign that the manager needs to",lower rental rates,raise rental rates,find better tenants,improve management quality,b,"Vacancy rates are directly related to demand and competitive supply in the market. If vacancy rates in the managed property are too high, the manager may have to lower rates or identify problems in the property or its management that are contributing to vacancy level. On the other hand, if the property's vacancy rate is significantly lower than market rates, the manager may conclude that higher rental rates are called for"
Why does a manager need to keep tenants happy?,Happy tenants make fewer demands for services,Managers are contractually required to please tenants,Unhappy tenants make the owner look bad,High tenant turnover increases expenses and reduces profits,d,Happy tenants remain in a rented space longer than unhappy tenants. High tenant turnover adds to increased advertising and redecorating expenses
What are the three kinds of maintenance a manager has to carry out for a managed property?,"Constructive, deconstructive, and reconstructive","Routine, preventive, and corrective","Scheduled, planned, and improvised","Emergency, elective, and optional",b,"The foremost maintenance objective is generally to preserve the value of the physical asset for the owner over the long term. Three general types of maintenance are required to keep a property in serviceable condition: routine (day-to-day), preventive (scheduled), and corrective (repairs and replacements)"
The Americans with Disabilities Act requires property managers to,ensure that disabled employees have the same level of access to facilities that all employees have,hire the disabled whenever possible,"remove all existing barriers to the free movement of disabled persons within the property, regardless of the cost",remodel the ground floor of the property in accordance with ADA standards if it was built before 1978,a,"Employers with at least fifteen employees must follow nondiscriminatory employment and hiring practices and make reasonable accommodations to enable disabled employees to perform essential functions of their jobs. Modifications to the physical components of the building may be necessary to provide the required access to tenants and their customers. Existing barriers must be removed when the removal is ""readily achievable,"" that is, when cost is not prohibitive"
Which of the following statements about the property manager’s responsibility for security and safety is true?,The manager has no responsibilities for building safety beyond ensuring that fire doors and sprinklers are working,The manager’s security responsibilities are limited to the common areas,"A court may hold the manager responsible for the physical safety of tenants, employees, and customers in leased premises",The manager’s security responsibilities are limited to tenants and their employees in their leased premises,c,"A court may hold a manager and owner responsible for the physical safety of employees, tenants, and customers in leased premises. In addition to standard life safety and security systems such as sprinklers, fire doors, smoke alarms, fire escapes, and door locks, a manager may have to provide electronic and human monitoring systems (security cameras, security guards) and be prepared to take action against tenants who allow, conduct or contribute to dangerous criminal activities such as assault and drug use"
Commercial fire and hazard insurance policies usually require coverage to equal at least 80 percent of the property’s,replacement value,reproduction value,original cost,depreciated basis,a,"The amount of coverage provided by certain types of policies may be based on whether the property is insured at depreciated value or current replacement value. Depreciated value is original value minus the loss in value over time. Current replacement value, which is more expensive, is the amount it would cost to rebuild or replace the property at current rates. Commercial policies include coinsurance clauses requiring the insured to bear a portion of the loss. Fire and hazard policies usually require the coverage to be in an amount equal to at least 80 percent of the replacement value"
Trust funds to be handled by a property manager are likely to include all of the following except,rents collected from tenants,cash for the management firm’s operating expenses,security deposits,capital contributions from the property owner,b,"Managers are responsible for proper handling of monies belonging to other parties (trust funds) that come into the manager's hands in the course of doing business. For property managers, such trust funds include rents collected from tenants, security deposits, and capital contributions from the property owner. Funds belonging to the management firm must not be commingled with those of the client"
What kind of agency is commonly created by a management agreement?,Universal,Specific,General,Vicarious,c,"Property managers are usually considered to be general agents empowered to perform some or all of the ongoing tasks and duties of operating the property, including the authority to enter into contracts"
"The rights, duties, and liabilities of the landlord and manager are",apportioned under the terms of the management contract,dictated by common law,identical,regulated by the Universal Landlord Tenant Relations Act,a,"Both the manager and the landlord have rights, duties and liabilities under the terms of the management contract. How these are apportioned should be clearly stated in the agreement"
Which of the following describes a gross lease?,The tenant pays a base rent plus some or all of the operating expenses,"The tenant pays a fixed rent, and the landlord pays all operating expenses",The tenant pays a base rent plus an amount based on income generated in the leased space,The tenant pays a rent that increases at specified times over the lease term,b,"In a gross lease, the tenant pays an established, fixed rent, and the landlord pays all property operating expenses, such as taxes, insurance, utilities, and other services. This is the arrangement commonly used in residential leases. If the tenant pays some of the operating expenses, the lease is a form of net lease"
"If an apartment contains a refrigerator that is not included in the lease,",the lessee is required to buy it from the landlord,the landlord is required to remove it,the lease is invalidated because of an incomplete property description,the property manager does not have to maintain it,d,"The lease should set forth items that are excluded or included in the leased property. For instance, a residential lease may include built-in appliances such as dishwashers but exclude freestanding ones, such as refrigerators. At issue for the landlord is the cost of maintenance. If a refrigerator is not included, it does not have to be maintained by the property manager"
A basic responsibility of a landlord is to,provide leased space at market rental rates,deliver a habitable property,keep the rental space freshly painted,refrain from entering the leased space at any time during the lease term,b,"The landlord (by way of the property manager), is expected to deliver a property that is habitable. This means keeping heating, plumbing, cooling, and electrical systems in good repair as well as maintaining serviceability of floors, stairways, railings, roofs, and windows"
How does a constructive eviction occur?,A landlord obtains a court order to force the tenant to vacate the leased premises,A court officer forcibly removes the tenant from the premises,A tenant declares a landlord in default and vacates the leased premises,A landlord declares a tenant in default and takes possession of the leased premises,c,"A constructive eviction occurs when a tenant vacates the leased premises and declares the lease void, claiming that the landlord's actions have made the premises unfit for the purpose described in the lease. The tenant must prove that it was the landlord's actions that were responsible and may be able to recover damages"
Among the essential elements of a management plan is consideration of,the competitive market for the property,the property manager’s career goals,the property owner’s net worth,the management firm’s income goals,a,"In preparing a management plan, a manager must consider the owner's objectives, including financial goals; the competitive market for the property, both local and regional, depending on the property type; and the features of the particular property. The plan will also include a budget and indications of what the manager intends to do with the property to meet the owner's objectives"
Risk management is described as ,a way to address the expectations of investors,a structured approach to dealing with uncertainties and consequences of risk,a systematic approach to shifting financial liability to others,a structured approach to choosing wise investments,b,The purpose of risk management is to develop a structured approach when dealing with uncertainties and understand the consequences of risk
"An owner of a rental property decided to permanently seal, cement, and repurpose the swimming pool area into a garden. This strategy for managing risk is called",avoidance,reduction,retention,reinforcement,a,Avoidance includes refraining from an activity that carries risk. One can avoid the risks of being in an automobile accident by not riding in automobiles
"The building commissioner informed the developer of a new 20-story luxury property that, by city ordinance, each unit must have an installed sprinkler system. The risk management approach enforced by the city is ",transference,avoidance,reduction,insurance,c,"Reduction involves taking steps to reduce the probability or the severity of a potential loss. However, this strategy may result in reducing risk in one area only to increase it in another. A familiar example is a sprinkler system that dispenses water to reduce the risk of fire but at the same time increases the risk of water damage"
Entering into an activity in spite of known risks and taking full responsibility for the consequences is known as ,reduction,transference,retention,avoidance,c,"Retention of risk means entering into an activity in spite of known risks and taking full responsibility for the consequences. This is, in effect, self-insurance, the only strategy left when risk cannot be reduced or transferred and one has decided not to avoid it because of the desirability of the potential benefits"
Which of the following documents should spell out how licensees should handle essential aspects of the company’s business?,The state’s license laws,The policy & procedures manual,The company’s standard forms,The company’s transaction documents,b,"A company policy & procedures manual should spell out how to handle every aspect of the company’s business that agents and brokers need to know—from handling consumers’ funds and documents, conducting consumer transactions, dealing with MLS-related matters, and placing signage, to all procedures prescribed by state or federal law, especially license, banking and fair housing laws"
"Experience shows that the most practical strategies for risk management in real estate practice are reduction and transference, with procedures focusing on all the following EXCEPT",education,disclosure,documentation,risk shifting,d,"Experience shows that the most practical strategies for risk management in real estate practice are reduction and transference, with procedures focusing on: Education, Disclosure, Documentation, Insurance"
A standard Errors & Omissions (E&O) policy provides coverage for,damages resulting from a negligent act,fair housing violations,antitrust violations,mishandling of escrow money,a,"The primary method for transferring the professional liability risks of brokers, managers, and licensees is Errors & Omissions (E&O) insurance. A standard E&O policy provides coverage for “damages resulting from any negligent act, error or omission arising out of Professional Services.”"
"Which of the following provides coverage for the business losses resulting from a disaster, such as loss of rent and other revenue, when the property cannot be used for business?",Contents and personal property insurance,Limited liability insurance,"Consequential loss, use, and occupancy insurance",Casualty insurance,c,"The consequential loss, use, and occupancy insurance policy is used for business losses resulting from a disaster, such as loss of rent and other revenue, when the property cannot be used for business"
Which of the following provides coverage against losses resulting from criminal or negligent acts of an employee? ,Surety bond,General liability ,Casualty,Contents and personal property,a,A surety bond provides coverage against losses resulting from criminal activities or negligent acts of an employee
Which of the following reduces the risk that clients and customers will accuse a licensee of misleading or inducing them to make a decision with incomplete information? ,Policy and procedures,Standard forms,Errors and Omissions insurance,Proper disclosure,d,"By ensuring that all parties have the information they are entitled to, proper disclosure reduces the risk that clients and customers will accuse a licensee of misleading or inducing them to make a decision with incomplete information. Further, laws in every state require disclosures of one kind or another"
Which of the following provides evidence of compliance with laws and regulations?,Disclosure,Documentation,Errors and Omissions insurance ,Surety bond,b,Documentation provides evidence of compliance with laws and regulations. It proves what clients and customers and licensees said and did in a transaction. Some documentation is required by law
"The policy manual should cover the company’s rules. For example,",floor duty procedures,commission structures,handling funds,placing signage,a,"The policy manual should cover the company’s rules in such areas as floor duty procedures, assignment of relocation properties to agents, referrals between agents within the company, and requirements for continuing education, sales meeting participation, and property tours"
Which of the following can be more difficult to document? ,Electronic communication,Email messages,Mailed communication ,Face to face conversations ,d," It is always difficult to document telephone or face-to-face conversations, especially with the constant use of cell phones from a variety of locations. It is a good practice to make brief notes at the time and then write them up later for mailing or faxing to the other party"
Firms are required to keep written records of all real estate transactions for a number of years (usually three to five) after closing. Required records typically include all the following EXCEPT,contracts and listing agreements,agency agreements,disclosure documents,business plans,d,"Required records typically include: listing agreements, offers, contracts, closing statements, agency agreements, disclosure documents, correspondence and other communication records, notes and any other relevant information"
Hospital and medical coverage for employees injured in the course of employment is covered by,casualty insurance,worker’s compensation,consequential loss insurance,surety bonds,b,Workers’ compensation insurance covers hospital and medical coverage for employees injured in the course of employment
"When licensees breach agency relationships, the penalties include",ethics and license discipline,injunctions and incarceration,prevention of errors and omission insurance,lawsuits and penalties,a,"When licensees breach agency relationships, possible penalties include rescission of transaction, loss of compensation, fees and costs, punitive damages, ethics discipline, and license discipline"
" The duty to exercise skill, care and diligence means that licensees",must put the client’s interests above those of everyone else,are required to act on the principal’s wishes,are required to hold in confidence any information that would harm the client,may not be casual or negligent in their actions,d,"The duty to exercise skill, care and diligence means that licensees may not be casual or negligent in their actions. Licensee negligence is actionable when principals are harmed by the licensee’s failure to be diligent or competent"
A broker accidentally deposited the client’s earnest money into his or her personal checking account. The broker is guilty of ,conversion,commingling,nothing,a harmless accident,b,Depositing client funds into a personal account is grounds for the revocation or suspension of a real estate license
The purpose of the Real Estate Settlement Procedures Act (RESPA) is,to outline the buyer costs,to outline all the lender costs,to outline the seller costs,to outline closing costs related to the purchase transaction,d,The purpose of the Real Estate Settlement Procedures Act (RESPA) is to give parties at certain purchase transactions accurate information reflecting their respective closing costs
A broker used a client’s earnest money to purchase an ocean cruise. The broker will be found guilty of ,conversion,commingling,conflicting,contracting,a,"Using or spending funds for personal gain or for other uses, not intended for the client’s purpose, is grounds for revocation or suspension of a real estate license"
Which of the following statements is true regarding conflicts of interest? ,Conflicts of interest arise when an agent fails to put the best interests of a client ahead of those of everyone else,Conflicts of interest do not occur with transactions involving licensees buying their own properties or selling broker-owned properties,Ordinary everyday transactions do not carry any built-in risk of being a conflict of interest,"Licensees are exempt from any self-interest disclosures, so there is never a concern for conflict of interest",a,"Conflicts of interest arise when an agent forgets to put the best interests of a client ahead of those of everyone else. This can happen in situations involving undisclosed dual agencies, broker-owned listings, licensees buying for their own account, vendor referrals, and property management subcontracting of services, among many others"
"The licensee, in accordance with the duty of due diligence, must verify the",accuracy of the statements in the listing,property’s equity,neighborhood demographic statistics,repairs done to the property in the past five years,a,"The licensee, in accordance with the duty of due diligence, must verify the accuracy of the statements in the listing regarding the property, the owner, and the owner's representations"
"In preparing a Comparative Market Analysis, licensees should guard against using the term ____________, which is reserved for use by certified appraisers",“recommended listing price” ,“recommended purchase price”,“recommended listing price range”,“value”,d,"In preparing a Comparative Market Analysis, licensees should guard against using the terms “appraisal” and “value,” which are reserved for the use of certified appraisers. Misuse of these terms could lead to a charge of misrepresenting oneself as an appraiser. In discussing listed properties with clients or customers, real estate licensees should be careful to use guarded terms such as “recommended listing price,” “recommended purchase price,’ and “recommended listing price range.”"
The license laws of most states list illegal advertising actions subject to discipline such as ,using the term “agent-owned.”,advertising on social media,using the term “Realtor” ® when not authorized to do so retention,marketing office listings on the internet,c,"The license laws of most states list illegal advertising actions subject to discipline such as: making misleading or untruthful statements in any advertising, including using the term “Realtor” when not authorized to do so and using any other trade name, insignia or membership in a real estate organization when the licensee is not a member"
"According to the Statute of Frauds, all contacts for real estate must be in writing to be",legal,valid,enforceable,void,c,"According to the Statute of Frauds, all contacts for real estate must be in writing to be enforceable"
"A licensee may be punished for using any exclusive real estate listing agreement form, sales contract form, or offer to purchase form that lacks",a contingency,a definite termination date,an addendum,a closing cost estimate,b,"A licensee may be punished for using any exclusive real estate listing agreement form, sales contract form, or offer to purchase form that lacks a definite termination date"
It is illegal for real estate professionals who are not attorneys to do which of the following?,Fill in the blanks in a contract,Interpret contract language,Attach a pre-printed rider to a contract,Express an opinion,b,"It is also illegal for real estate licensees who are not lawyers to give legal advice or interpret contract language. Licensees, however, may express opinions"
Which of the following expressions used in an advertisement is a violation of the Fair Housing Act?,“handicap accessible”,“perfect fixer-upper” ,“perfect for a young family” ,“motivated seller” ,c,"Even if a home appears “ideal for a young family,"" it is best not to advertise it as such. Such advertising would exclude other groups such as singles, the elderly, and older families and therefore would be a violation of the Fair Housing Act"
Brokers who band together to set a price on their services in listing and selling property are guilty of ,steering,price fixing,group boycotting,blockbusting,b,Antitrust laws forbid brokers to band together to set a price on their services in listing and selling property. Even being overheard discussing commission rates or being present at such a conversation can lead to charges of price fixing
Which of the following statements is true regarding the Sherman Antitrust Act? ,The Sherman Antitrust Act prohibits mergers or acquisitions that are likely to lessen competition and increase prices to consumers,The Sherman Antitrust Act forbids unfair competition in interstate commerce but establishes no criminal penalties,"The Sherman Antitrust Act authorized searches of a business, monitoring phone calls, and employing informants equipped with secret listening devices","The Sherman Antitrust Act makes illegal all contracts, agreements, and conspiracies among competitors that would unfairly restrict interstate trade",d,"The Sherman Antitrust Act makes illegal all contracts, agreements, and conspiracies among competitors that would unfairly restrict interstate trade by fixing prices, rigging bids, or other means"
The risks of unintentional misrepresentation are reduced if an agent,refrains from exaggeration,relies on google searches,obtains Errors and Omissions insurance,obtains a surety bond,a,"The risks of unintentional misrepresentation are reduced if an agent: learns to measure and calculate areas accurately, relies on measurements reported by others only with extreme caution and specific disclaimers, refrains from exaggeration, avoids stating opinions a consumer might take for expertise"
The major risk management technique is to shift the responsibility for choosing a vendor to the consumer. This can be done by ,refusing to recommend vendors at all,recommending a reliable relative to do the work,hiring a vendor on behalf of the consumer,supervising the vendor that was chosen by the consumer,a,The major risk management technique is to shift the responsibility for choosing a vendor to the consumer. This can be done by refusing to recommend vendors at all; by presenting a broad range of choices and allowing the consumer to select; or by presenting a short list of thoroughly vetted vendors and allowing the consumer to make the decision
RESPA currently requires lenders to give borrower applicants which of the following? ,A Loan Estimate of expected closing costs within seven days of receiving the application,A Consumer Financial Protection Bureau loan information booklet,The opportunity to review the final settlement statement at the closing,The Closing Disclosure form specifying the cost to be paid at the closing within seven days,b,"RESPA currently requires lenders to give a copy of a Consumer Financial Protection Bureau loan information booklet to the applicant. The booklet explains RESPA provisions, general settlement costs, and the required Closing Disclosure form"
"RESPA specifically prohibits any fee or kickback paid to a party for a service when the party has not actually rendered the service. For example, ",it is prohibited for an insurance company to pay a real estate agent for referring a client,it is prohibited for a real estate agent to pay a fee to an advertising agency,it is prohibited for a real estate agent to collect a commission for a transaction that fails to close,it is prohibited for a real estate agent to receive a commission from a party that he or she did not represent,a,"RESPA specifically prohibits any fee or kickback paid to a party for a service when the party has not actually rendered the service. For example, it is prohibited for an insurance company to pay a real estate agent or a lender for referring a client"
Typical trust fund handling requirements include,the broker named as trustee of the account,obtaining a surety bond,securing consequential loss insurance,the broker named as trustee of the account,a,"Typical trust fund handling requirements include: the broker named as trustee of the account, a federally-insured bank or recognized depository located in the state, an account that is not interest-bearing if the financial institution ever requires prior written notice for withdrawals, maintenance of records in a particular accounting format, separate records kept for each beneficiary, property, or transaction, records of funds received and paid out regularly reconciled with bank statements, withdrawals only by the broker-trustee or other specifically authorized person"
The general task of a property manager is to,produce the highest net return for the owner while safeguarding the property,find and retain tenants at the least expense to the owner,relieve the owner of all responsibility for operating and maintaining the property,negotiate rents and regulations between the tenants and the landlord,a,"A manager has a fiduciary relationship with the principal and, in general, is charged with producing the greatest possible net return on the owner's investment while safeguarding the value of the investment for the owner/investor"
Financial reporting is,a duty imposed on a property owner by the Internal Revenue Service,a function usually outsourced by the owner to a Certified Public Accountant,a fundamental responsibility of the property manager,a property management technique used to ensure that tenants pay the correct amount of rent,c,Financial reporting to the principal is a fundamental responsibility of the property manager
Which of the following is “cash flow?”,The total of rents plus revenues from other sources generated by a property,Fixed operating expenses minus variable operating expenses,Effective gross income minus net operating income,Net operating income minus debt service and reserves,d,"The total of scheduled rents plus revenues from such sources as vending services, storage charges, late fees, utilities, and contracts is the potential gross income. Subtracting losses caused by uncollected rents, vacancies and evictions gives effective gross income. Operating expenses are subtracted from this total to show net operating income. When debt service and reserves (which are not counted as operating expenses) are subtracted, the result is cash flow"
A certain building has a vacancy rate above that of the general market. The most likely reason for this is,high property tax rates,a bad market,poor management,lack of incentives from the municipality,c,"There are many possible reasons for vacancies in a building:  •rent too high or too low  •ineffective marketing  •management quality  •poor tenant-retention program  •image and appearance problems  •high market vacancy rate. If vacancy rates in the managed property are too high, the manager may have to lower rates or identify problems in the property or its management that are contributing to vacancy level"
One of the principal concerns for a manager in selecting a commercial tenant is,compatibility of the tenant’s business with that of other tenants,the tenant’s corporate management philosophy,the current cost of borrowed funds for build-outs,the location of the tenant’s corporate headquarters,a,"To ensure that the property produces the desired level of income from rent, it is essential to find the most suitable tenants. For commercial space, the manager must determine that the tenant's business is compatible with that of other tenants"
Which of the following is a true statement about the Americans with Disabilities Act?,It applies only to residential properties,It applies only to commercial properties,It requires landlords and managers in some cases to make changes to their facilities,It requires property managers to hire the disabled,c,"The Americans with Disabilities Act requires managers to ensure that disabled employees and members of the public have the same level of access to facilities as is provided for those who are not disabled. Employers with at least fifteen employees must follow nondiscriminatory employment and hiring practices. Reasonable accommodations must be made to enable disabled employees to perform essential functions of their jobs.Modifications to the physical components of the building may be necessary to provide the required access to tenants and their customers, such as widening doorways, changing door hardware, changing how doors open, installing ramps, lowering wall-mounted telephones and keypads, supplying Braille signage, and providing auditory signals"
What are “tenant improvements?”,Alterations to a rental space made to fit a particular tenant,Marketing programs that yield a higher quality of tenant,Increased revenue resulting from a rise in rental rates,Increased occupancy resulting from a population increase in the market area,a,"Alterations made specifically for certain tenants are called build-outs or tenant improvements. The work may involve merely painting and re-carpeting a rental space, or erecting new walls and installing special electrical or other systems. In new buildings, spaces are often left incomplete so that they can be finished to an individual tenant's specifications. In such cases, it is important to clarify which improvements will be considered tenant property (trade fixtures) and which will belong to the building"
One of a manager’s common environmental responsibilities is ,ensuring that the building is properly waterproofed,arranging for environmental audits,seeing that all hazardous materials are hidden from view,remodeling the building every year to keep up with changing standards,b,"A variety of environmental concerns confronts a property manager, ranging from air quality to waste disposal, tenant concerns, and federal, state and local environmental regulations. The managed property may contain asbestos, radon, mold, lead, and other problematic substances. Tenants may produce hazardous waste. The manager must be aware of the issues and see that proper procedures are in place to deal with them, including providing means for proper disposal of hazardous materials, arranging for environmental audits and undertaking possible remediation. For instance, an audit may show that a building is causing tenants to become sick because of off-gassing from construction materials combined with a lack of ventilation. Remediation may consist of nothing more than replacing carpets and improving ventilation, and the manager, if empowered to do so, should take the necessary steps"
Which of the following is an illustration of a risk avoidance procedure that a property manager might take?,The manager hires a firm to provide security guards,The manager increases the reserves for replacing the carpeting,The manager closes a stairwell that is in need of repair,The manager adds a rider to the building’s hazard insurance policy,c,"A manager may choose to remove the source of the risk, such as by closing off a dangerous area of the building"
It is important for tenants to understand that,there are no insurance policies that specifically cover tenant property,their landlord is required to provide insurance coverage for their personal belongings,they do not need  any insurance coverage other than the standard fire and flood policy,their personal belongings are not covered by their landlord’s insurance policies,d,Owner's policies do not cover what is owned by the tenant. Tenants should obtain their own renter's or tenant's insurance to cover personal belongings
"For the proper handling of client and owner monies, a property manager is generally required to",deposit all funds every month in the management firm’s central operating account,employ a notary to witness and record every deposit or payment received,maintain a special trust account in a qualified financial depository,disburse all funds to their legal owners on a weekly basis,c,"State laws, usually incorporated into real estate commission rules and the state's real estate law, specify how a property manager is to manage trust funds. In general, the agent is to maintain a separate bank account for these funds, with special accounting, in a qualified depository institution"
A management agreement establishes a(n),agency relationship,trust account,power of attorney,vicarious liability,a,"The management agreement establishes an agency agreement between manager and owner as well as specifying such essentials as the manager's scope of authority, responsibilities, objectives, compensation, and the term of the agreement"
Which of the follow statements about management compensation is false?,It may be a flat fee based on square footage,It may be a commission based on rent,It must be negotiated between the agent and the principal,It is a standardized amount established by the Universal Landlord and Tenant Act,d,"Compensation--the management fee or other means of compensation to the manager; there may be a flat fee based on square footage, a rental commission based on a percentage of annual rent, a combination of these, or some other arrangement; in compliance with anti-trust laws, management fees are not standardized but must be negotiated by agent and principal"
Which of the following describes a net lease?,The tenant pays a base rent plus some or all of the operating expenses,"The tenant pays a fixed rent, and the landlord pays all operating expenses",The tenant pays a base rent plus an amount based on income generated in the leased space,The tenant pays a rent that increases at specified times over the lease term,a,Net leases have the tenant paying rent plus some or all of the operating expenses attributable to the rented space. This arrangement is commonly used in office and industrial leases
"If an apartment contains a washer and drier that are included in the lease,",the lessee is required to maintain them at the lessee’s expense,the property manager is responsible for  maintaining them,the landlord retains the right to use them at any time,the lessee has the right to remove them,b,"The lease should set forth items that are excluded or included in the leased property. For instance, a residential lease may include built-in appliances such as dishwashers but exclude freestanding ones, such as refrigerators. If an item is included, it does must be maintained by the property manager"
Which of the following is one of the landlord’s rights under most residential leases?,Enter the tenant’s property at any time without notice,Raise the rent at any time during the lease term after giving due notice,Expect prompt payment of rent,Retake possession of the premises at any time after giving due notice,c,The landlord has the right to expect prompt payment of rent and adherence to building rules
How does an actual eviction occur?,A landlord obtains a court order to force the tenant to vacate the leased premises,The landlord’s agents forcibly remove the tenant from the premises,A tenant declares a landlord in default and vacates the leased premises,A landlord declares a tenant in default and takes possession of the leased premises,a,"An actual eviction follows a procedure prescribed in state law and stated in the lease contract. The landlord must serve notice on the tenant a specified number of days before beginning the eviction suit. A court issues a judgment for possession, which requires the tenant to vacate. A court officer, such as a sheriff, may forcibly remove the tenant and possessions if the tenant refuses to vacate. The landlord can then enter and take possession"
The Universal Residential Landlord-Tenant Act,provides a standard lease form that is required in all 50 states,establishes a national board that hears complaints from tenants and landlords,aims to clarify imprecise language in residential leases,makes it illegal for landlords to demand more than two weeks’ rent as a security deposit,c,"The Uniform Residential Landlord-Tenant Act is model legislation that has been adopted to a greater or lessor extent in many states. In addition to addressing fair and equitable remedies for breaches by both landlord and tenant, the act aims to clarify imprecise language in residential leases that can lead to confusion or exploitation"
What is the purpose of the Consumer Protection Code?,To govern the dollar exchange rate,To govern the protection rights of consumers in the state,To govern the interstate transfer of goods in the state,To govern the export of goods to foreign nations,b,The purpose of the Consumer Protection Code is to govern the protection rights of consumers in the state
Which of the following statements best defines a nontraditional mortgage product?,A mortgage product that exceeds the current APR by at least 2 points,A mortgage product that is not underwritten by a state-chartered lending institution,A mortgage product other than a thirty-year fixed-rate mortgage loan,A mortgage product with no originator's fee,c,"A nontraditional mortgage product is a mortgage product other than a thirty-year fixed-rate mortgage loan.  Common nontraditional mortgages include balloon loans, interest-only, & 15-year loans"
"Under the Fair Credit  Reporting Act,",credit reporting agencies must inform consumers when their credit report drops below a score of 650,consumers are able to receive a free copy of their consumer report from each credit reporting agency twice a year,credit reporting agencies must inform consumers of their credit report scores at least once a year,consumers are able to receive a free copy of their consumer report from each credit reporting agency once a year,d,"Under the Fair Credit Reporting Act, consumers are able to receive a free copy of their consumer report from each credit reporting agency once a year"
"If a landlord fails to properly return a tenant's security deposit, the tenant may recover the money in an amount equal to",three times the amount wrongfully withheld along with reasonable attorney's fees,the amount wrongfully withheld along with reasonable attorney's fees,the amount wrongfully withheld along with reasonable attorney's fees not to exceed $250,four times the amount wrongfully withheld,a,"If the landlord fails to return to the tenant any prepaid rent or security/rental deposit with the required written notice, the tenant may recover the property and money in an amount equal to three times the amount wrongfully withheld along with reasonable attorney's fees"
What action can a tenant take if the landlord is negligent in providing essential services after the tenant has given adequate written notice?,Procure the required services and have the charges sent to the landlord,Make the repairs him or herself and deduct the cost of the repairs from rent,Procure the required services and deduct the cost from the rent,Place a mechanic's lien on the property,c,"If the landlord is negligent or willful in failing to provide essential services, the tenant may give written notice to the landlord specifying the breach and may either procure reasonable amounts of the required essential services during the period of the landlord's noncompliance and deduct their actual and reasonable cost from the rent or recover damages based upon the reduction in the fair-market rental value of the dwelling unit and reasonable attorney's fees"
